Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-16 00:00:00-05:00,131.96666370650627,132.47313069680968,129.33686380627134,129.72647094726562,80576300,0.0,0.0
2021-02-17 00:00:00-05:00,127.8369410028071,128.78171806051128,126.10322977283343,127.4375991821289,97918500,0.0,0.0
2021-02-18 00:00:00-05:00,125.84021263400942,126.61941198787154,124.09676726976038,126.33695983886719,96856700,0.0,0.0
2021-02-19 00:00:00-05:00,126.85316335933045,127.31094237587132,125.45060763733204,126.4927749633789,87668800,0.0,0.0
2021-02-22 00:00:00-05:00,124.68117557823038,126.34671464924598,122.33384996779367,122.72344970703125,103916400,0.0,0.0
2021-02-23 00:00:00-05:00,120.54167771296495,123.41496128803965,115.3113195259661,122.58706665039062,158273000,0.0,0.0
2021-02-24 00:00:00-05:00,121.69099014380231,122.29486254832105,119.05146344751515,122.09032440185547,111039900,0.0,0.0
2021-02-25 00:00:00-05:00,121.43777330096201,123.17148430278391,117.40543205845579,117.8437271118164,148199500,0.0,0.0
2021-02-26 00:00:00-05:00,119.40211317040608,121.6033452358005,118.04825992472897,118.10670471191406,164560400,0.0,0.0
2021-03-01 00:00:00-05:00,120.53193085770955,124.60323193058755,119.59689616459342,124.46687316894531,116307900,0.0,0.0
2021-03-02 00:00:00-05:00,125.07077944616279,125.3727157063762,121.75919289657611,121.8663330078125,102260900,0.0,0.0
2021-03-03 00:00:00-05:00,121.56436694253905,122.4409643135904,118.6715993335673,118.88587951660156,112966300,0.0,0.0
2021-03-04 00:00:00-05:00,118.58395606502583,120.38584631369558,115.53535272389263,117.0060806274414,178155000,0.0,0.0
2021-03-05 00:00:00-05:00,117.83397451469976,118.76900926850234,114.51264641529035,118.26252746582031,153766600,0.0,0.0
2021-03-08 00:00:00-05:00,117.7853048147253,117.85348421909974,113.18804374548343,113.33414459228516,154376600,0.0,0.0
2021-03-09 00:00:00-05:00,115.93469539878758,118.88590088596752,115.70093853482196,117.94112396240234,129525800,0.0,0.0
2021-03-10 00:00:00-05:00,118.52551679323263,118.99303047984385,116.34376148572666,116.8599853515625,111943300,0.0,0.0
2021-03-11 00:00:00-05:00,119.35341713456053,120.00599237807343,118.10670400337277,118.78849792480469,103026500,0.0,0.0
2021-03-12 00:00:00-05:00,117.26906067587845,118.01903394756955,116.06130832636462,117.88267517089844,88105100,0.0,0.0
2021-03-15 00:00:00-04:00,118.25280599447676,120.77545095974142,117.28854502762586,120.76570892333984,92403800,0.0,0.0
2021-03-16 00:00:00-04:00,122.4312508542222,123.9117284110974,121.47673927373422,122.30463409423828,115227900,0.0,0.0
2021-03-17 00:00:00-04:00,120.82415009129004,122.58707964634337,119.15861117334904,121.51568603515625,111932600,0.0,0.0
2021-03-18 00:00:00-04:00,119.68456358302885,119.97676520351848,117.1911374972353,117.39567565917969,121229700,0.0,0.0
2021-03-19 00:00:00-04:00,116.78205680531912,118.27226866588653,116.56777661577428,116.86971282958984,185549500,0.0,0.0
2021-03-22 00:00:00-04:00,117.20088850037816,120.64883370339138,117.13270910784668,120.18131256103516,111912300,0.0,0.0
2021-03-23 00:00:00-04:00,120.12286614601692,121.00919818208511,118.9638091293934,119.35340881347656,95467100,0.0,0.0
2021-03-24 00:00:00-04:00,119.62614392900645,119.7040653634643,116.94765592524341,116.96713256835938,88530500,0.0,0.0
2021-03-25 00:00:00-04:00,116.43142597838931,118.4962991670475,115.90546750304253,117.45411682128906,98844700,0.0,0.0
2021-03-26 00:00:00-04:00,117.22035432205121,118.32097396831911,115.82754049090362,118.05799102783203,94071200,0.0,0.0
2021-03-29 00:00:00-04:00,118.48658601070271,119.39240236719284,117.59051169251836,118.23334503173828,80819200,0.0,0.0
2021-03-30 00:00:00-04:00,116.98661215897457,117.26907177481125,115.76911765846987,116.78207397460938,85671900,0.0,0.0
2021-03-31 00:00:00-04:00,118.48657394561577,120.3079410804402,117.9995761138878,118.97357177734375,118323800,0.0,0.0
2021-04-01 00:00:00-04:00,120.44429326652572,120.95076768283118,119.30471282559485,119.80145263671875,75089100,0.0,0.0
2021-04-05 00:00:00-04:00,120.6488353850815,122.87928615898178,119.86963594729222,122.62604522705078,88651200,0.0,0.0
2021-04-06 00:00:00-04:00,123.21045341308864,123.82406801579717,122.38255857200649,122.92799377441406,80171300,0.0,0.0
2021-04-07 00:00:00-04:00,122.55787260556289,124.59351991699825,121.88581323910961,124.57404327392578,83466700,0.0,0.0
2021-04-08 00:00:00-04:00,125.59673249128127,126.99928856495599,125.17792150755567,126.9700698852539,88844600,0.0,0.0
2021-04-09 00:00:00-04:00,126.42461457311639,129.58035037412546,126.1031942856078,129.54139709472656,106686700,0.0,0.0
2021-04-12 00:00:00-04:00,129.07388434312833,129.39530463290586,127.23303349221449,127.8271713256836,91420000,0.0,0.0
2021-04-13 00:00:00-04:00,128.99596262492872,131.15823376064404,128.49921542278324,130.9342041015625,91266500,0.0,0.0
2021-04-14 00:00:00-04:00,131.43094899145666,131.48938634080065,128.2362450900617,128.59661865234375,87222800,0.0,0.0
2021-04-15 00:00:00-04:00,130.34010100083557,131.48940869866695,130.16477406100063,131.00241088867188,89347100,0.0,0.0
