Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2016-05-19 00:00:00-04:00,173.8406788492189,174.24959183617588,172.7502355512607,173.95994567871094,115430500,0.0,0.0,0.0
2016-05-20 00:00:00-04:00,174.57334988983263,175.57861018592482,174.52223738308604,175.05894470214844,104990400,0.0,0.0,0.0
2016-05-23 00:00:00-04:00,175.07596657630472,175.35709835134318,174.63298286937538,174.82040405273438,58682600,0.0,0.0,0.0
2016-05-24 00:00:00-04:00,175.63825788327622,177.40171756926543,175.6127016268804,177.0865020751953,93537800,0.0,0.0,0.0
2016-05-25 00:00:00-04:00,177.7679780467877,178.7050838242209,177.086447754028,178.2876434326172,76621400,0.0,0.0,0.0
2016-05-26 00:00:00-04:00,178.42397180544003,178.65399106697245,178.0235732016694,178.33877563476562,55280700,0.0,0.0,0.0
2016-05-27 00:00:00-04:00,178.50063766346895,179.11401368486318,178.44952516153782,179.10549926757812,64211200,0.0,0.0,0.0
2016-05-31 00:00:00-04:00,179.37810074303295,179.48885316151993,178.20246122097163,178.7647247314453,109879400,0.0,0.0,0.0
2016-06-01 00:00:00-04:00,178.15135377669438,179.30995149823454,177.95541818382588,179.1310577392578,69936200,0.0,0.0,0.0
2016-06-02 00:00:00-04:00,178.73066446705923,179.69331362532813,178.25359709674703,179.67628479003906,63044700,0.0,0.0,0.0
2016-06-03 00:00:00-04:00,179.11401589227415,179.4888582432025,177.92986191953818,179.1395721435547,101757100,0.0,0.0,0.0
2016-06-06 00:00:00-04:00,179.49736784920003,180.4089174508064,179.33550292935516,180.05111694335938,64887000,0.0,0.0,0.0
2016-06-07 00:00:00-04:00,180.20447886154633,180.89452371933413,180.1789226074884,180.33226013183594,60974800,0.0,0.0,0.0
2016-06-08 00:00:00-04:00,180.46856332280362,181.0478687283998,180.340782056406,180.92007446289062,66170900,0.0,0.0,0.0
2016-06-09 00:00:00-04:00,180.1874246172955,180.79228625294073,179.91482025974642,180.6730194091797,73786900,0.0,0.0,0.0
2016-06-10 00:00:00-04:00,179.29290707869862,179.6336657322509,178.4154281975382,178.96066284179688,113829200,0.0,0.0,0.0
2016-06-13 00:00:00-04:00,178.3558073182912,179.21623139704838,177.49538323953402,177.58056640625,117751200,0.0,0.0,0.0
2016-06-14 00:00:00-04:00,177.1972220553613,177.82763992889195,176.27715799633438,177.23129272460938,125059300,0.0,0.0,0.0
2016-06-15 00:00:00-04:00,177.231270480706,178.35579741141666,176.79680125699093,176.98422241210938,109124500,0.0,0.0,0.0
2016-06-16 00:00:00-04:00,176.98425601153977,177.68282826762095,175.1441277750987,177.51243591308594,149533100,0.0,0.0,0.0
2016-06-17 00:00:00-04:00,177.4079187563218,177.43360790555832,176.1919177811954,176.85130310058594,117055700,1.078,0.0,0.0
2016-06-20 00:00:00-04:00,178.8209156943543,179.49741850952435,177.9046256703846,177.99026489257812,82789600,0.0,0.0,0.0
2016-06-21 00:00:00-04:00,178.37562683718943,178.90655346246095,177.93032637295858,178.49551391601562,72461700,0.0,0.0,0.0
2016-06-22 00:00:00-04:00,178.67533751313096,179.40323174690326,178.05877166179036,178.20436096191406,95560500,0.0,0.0,0.0
2016-06-23 00:00:00-04:00,179.66869964266547,180.57641798398882,179.20628177571822,180.52503967285156,102731400,0.0,0.0,0.0
2016-06-24 00:00:00-04:00,174.37646770781888,180.5592417564513,173.59719539826344,174.04249572753906,333444400,0.0,0.0,0.0
2016-06-27 00:00:00-04:00,172.62956896887508,172.63814073114858,170.11192740209458,170.9254608154297,230775800,0.0,0.0,0.0
2016-06-28 00:00:00-04:00,172.53540993523436,174.03400519922755,172.22712695825862,174.00831604003906,159382400,0.0,0.0,0.0
2016-06-29 00:00:00-04:00,175.41267690123186,177.20242430846392,175.30992028583816,176.97122192382812,137328600,0.0,0.0,0.0
2016-06-30 00:00:00-04:00,177.44222591049132,179.43748671030048,176.88559704298115,179.3861083984375,165021900,0.0,0.0,0.0
2016-07-01 00:00:00-04:00,179.38608675415372,180.2509984551956,179.22338007507813,179.76287841796875,106055300,0.0,0.0,0.0
2016-07-05 00:00:00-04:00,178.93222065610226,179.04354902517392,177.87036753588632,178.4698028564453,109803700,0.0,0.0,0.0
2016-07-06 00:00:00-04:00,177.97311862138648,179.6601092283609,177.31373325587478,179.54022216796875,96021500,0.0,0.0,0.0
2016-07-07 00:00:00-04:00,179.72006174975914,180.3880058677437,178.65820857076355,179.4289093017578,85593800,0.0,0.0,0.0
2016-07-08 00:00:00-04:00,180.73055661180524,182.34903866225736,180.499341156966,182.10069274902344,133971000,0.0,0.0,0.0
2016-07-11 00:00:00-04:00,182.56315684468805,183.3167403505053,182.3576305067251,182.74298095703125,73633900,0.0,0.0,0.0
2016-07-12 00:00:00-04:00,183.71060551833483,184.36999092806968,182.76862636157077,184.0702667236328,101275600,0.0,0.0,0.0
2016-07-13 00:00:00-04:00,184.48984074097612,184.4983994345964,183.55643353476157,184.04454040527344,87324100,0.0,0.0,0.0
2016-07-14 00:00:00-04:00,185.31197875483406,185.5431942234719,184.6782954902362,185.07220458984375,91230900,0.0,0.0,0.0
2016-07-15 00:00:00-04:00,185.63738820224702,185.83434274786217,184.37856732946315,184.82386779785156,107155400,0.0,0.0,0.0
2016-07-18 00:00:00-04:00,184.94378014903887,185.48327861586822,184.68687549499094,185.32057189941406,58725900,0.0,0.0,0.0
2016-07-19 00:00:00-04:00,184.90100186022795,185.16646527095548,184.6526689147231,185.13221740722656,54345700,0.0,0.0,0.0
2016-07-20 00:00:00-04:00,185.13214651744477,186.14262144447778,185.13214651744477,185.90284729003906,58159500,0.0,0.0,0.0
2016-07-21 00:00:00-04:00,185.7915450667161,186.01418877817954,184.75536784532173,185.20066833496094,67777300,0.0,0.0,0.0
2016-07-22 00:00:00-04:00,185.32057765005538,186.08271987179558,185.0551142904299,186.03134155273438,62787500,0.0,0.0,0.0
2016-07-25 00:00:00-04:00,185.8257556816013,185.87713398420374,184.9437266423664,185.52603149414062,55873100,0.0,0.0,0.0
2016-07-26 00:00:00-04:00,185.42325276137043,185.97130970157696,184.76386746767085,185.6116485595703,70080500,0.0,0.0,0.0
2016-07-27 00:00:00-04:00,185.98848009837715,186.05698886395425,184.64402007400957,185.41473388671875,84083900,0.0,0.0,0.0
2016-07-28 00:00:00-04:00,185.21779256306388,185.91999770981988,184.75537466320256,185.62884521484375,65035700,0.0,0.0,0.0
2016-07-29 00:00:00-04:00,185.3633990266599,186.28823491194626,185.08080520243362,185.92857360839844,79519400,0.0,0.0,0.0
2016-08-01 00:00:00-04:00,185.98848380038402,186.38239287690422,185.3205396561009,185.77439880371094,73311400,0.0,0.0,0.0
2016-08-02 00:00:00-04:00,185.5260573545248,185.68020535052852,183.74488163805017,184.58409118652344,92295500,0.0,0.0,0.0
2016-08-03 00:00:00-04:00,184.5241455265163,185.1835310065832,184.22443435682175,185.1235809326172,53993600,0.0,0.0,0.0
2016-08-04 00:00:00-04:00,185.23493265916025,185.63741356826887,183.4708740703251,185.32057189941406,46585500,0.0,0.0,0.0
2016-08-05 00:00:00-04:00,185.32053038320964,186.87906228631553,185.32053038320964,186.83624267578125,71892200,0.0,0.0,0.0
2016-08-08 00:00:00-04:00,187.0246715203692,187.12744121713342,186.45949698837384,186.72496032714844,39906500,0.0,0.0,0.0
2016-08-09 00:00:00-04:00,186.79343613195752,187.3329214112158,186.51084238248384,186.83624267578125,51251700,0.0,0.0,0.0
2016-08-10 00:00:00-04:00,186.94760187980813,187.02466935145293,186.0227530199327,186.3738555908203,57941100,0.0,0.0,0.0
2016-08-11 00:00:00-04:00,186.9047669305606,187.48708493532814,186.63930361664032,187.23873901367188,72504300,0.0,0.0,0.0
2016-08-12 00:00:00-04:00,186.93043000619554,187.2901042609464,186.67353849095895,187.07601928710938,61313500,0.0,0.0,0.0
2016-08-15 00:00:00-04:00,187.44427415309008,187.96664210941114,187.43571545655482,187.61553955078125,49813500,0.0,0.0,0.0
2016-08-16 00:00:00-04:00,187.19591470081951,187.2644103967984,186.64785766601562,186.64785766601562,53213600,0.0,0.0,0.0
2016-08-17 00:00:00-04:00,186.68207508355755,187.13593412902034,185.8428657441538,186.99891662597656,75134300,0.0,0.0,0.0
2016-08-18 00:00:00-04:00,186.9732481831331,187.4527964301838,186.86193288295257,187.41854858398438,52989300,0.0,0.0,0.0
2016-08-19 00:00:00-04:00,186.94756147289544,187.32435311955808,186.45945452459875,187.14451599121094,75443000,0.0,0.0,0.0
2016-08-22 00:00:00-04:00,186.90481658039093,187.36724762859345,186.5365965482252,187.1360321044922,61368800,0.0,0.0,0.0
2016-08-23 00:00:00-04:00,187.75257631868283,188.0523005953639,187.45285204200178,187.51280212402344,53399200,0.0,0.0,0.0
2016-08-24 00:00:00-04:00,187.36720083358696,187.4613987593826,186.13406910197543,186.55368041992188,71728900,0.0,0.0,0.0
2016-08-25 00:00:00-04:00,186.16834253521043,186.84485856798818,186.01420758093516,186.4252471923828,69224800,0.0,0.0,0.0
2016-08-26 00:00:00-04:00,186.6136103171795,187.6412156987997,185.18352409219543,186.07411193847656,122506300,0.0,0.0,0.0
2016-08-29 00:00:00-04:00,186.20252540913708,187.25581968865652,186.16826450029438,186.9903564453125,70502200,0.0,0.0,0.0
2016-08-30 00:00:00-04:00,186.90475733586857,187.18735109425765,186.1254978930864,186.68211364746094,58114500,0.0,0.0,0.0
2016-08-31 00:00:00-04:00,186.34813861351304,186.46802568485555,185.37191158494963,186.15118408203125,85269500,0.0,0.0,0.0
2016-09-01 00:00:00-04:00,186.14265957689005,186.45094256242362,184.99516687890392,186.1597900390625,97844200,0.0,0.0,0.0
2016-09-02 00:00:00-04:00,187.01604708053412,187.4270865229572,186.4251705320275,186.99891662597656,79293900,0.0,0.0,0.0
2016-09-06 00:00:00-04:00,187.28155418302956,187.6412154127127,186.56223172366327,187.56414794921875,56702100,0.0,0.0,0.0
2016-09-07 00:00:00-04:00,187.401420855104,187.72683419892888,186.93900305777748,187.5469970703125,76554900,0.0,0.0,0.0
2016-09-08 00:00:00-04:00,187.21306389815967,187.4870989954742,186.81058301567433,187.11886596679688,74102900,0.0,0.0,0.0
2016-09-09 00:00:00-04:00,185.80006346128212,185.85144176303595,182.61447808545122,182.64016723632812,221589100,0.0,0.0,0.0
2016-09-12 00:00:00-04:00,181.87809420581962,185.66311631454028,181.80958542194554,185.26063537597656,168110900,0.0,0.0,0.0
2016-09-13 00:00:00-04:00,183.9760741936991,184.2415374910919,181.97224181978828,182.5973663330078,182828800,0.0,0.0,0.0
2016-09-14 00:00:00-04:00,182.64875670877018,183.85619927028594,181.97225384383333,182.52886962890625,134185500,0.0,0.0,0.0
2016-09-15 00:00:00-04:00,182.36620293277204,184.73825572514238,182.1863657530625,184.3529052734375,134427900,0.0,0.0,0.0
2016-09-16 00:00:00-04:00,183.73491728635778,183.91566286896128,182.95172144898766,183.64024353027344,155236400,1.082,0.0,0.0
2016-09-19 00:00:00-04:00,184.29436301373542,184.9398623324131,183.34762542658794,183.6746826171875,80250500,0.0,0.0,0.0
2016-09-20 00:00:00-04:00,184.53533709176185,184.6902506150678,183.64885246560053,183.6832733154297,69665300,0.0,0.0,0.0
2016-09-21 00:00:00-04:00,184.389032664752,185.92961855928027,183.70049744695777,185.74888610839844,110284400,0.0,0.0,0.0
2016-09-22 00:00:00-04:00,186.7644590345271,187.22061081012316,186.51487175706978,186.91937255859375,76678700,0.0,0.0,0.0
2016-09-23 00:00:00-04:00,186.52353089681253,186.6612406044766,185.80057463065697,185.89524841308594,73630900,0.0,0.0,0.0
2016-09-26 00:00:00-04:00,185.06037164586982,185.24110411702154,184.19109074698343,184.38905334472656,89827300,0.0,0.0,0.0
2016-09-27 00:00:00-04:00,184.22550630742447,185.6283825488649,183.85541320612575,185.53372192382812,78494800,0.0,0.0,0.0
2016-09-28 00:00:00-04:00,185.7574680302204,186.6095317478963,184.79352670876403,186.45460510253906,87411000,0.0,0.0,0.0
2016-09-29 00:00:00-04:00,186.24801543995977,186.65252928967917,184.21684426383982,184.76766967773438,128070600,0.0,0.0,0.0
2016-09-30 00:00:00-04:00,185.6025771646541,186.86775695932013,185.35298985748946,186.16201782226562,117202900,0.0,0.0,0.0
2016-10-03 00:00:00-04:00,185.7488962660405,185.93823065688858,185.0775648707597,185.71446228027344,83512100,0.0,0.0,0.0
2016-10-04 00:00:00-04:00,185.82629773519423,186.05006604521853,184.17382149351062,184.76766967773438,119948100,0.0,0.0,0.0
2016-10-05 00:00:00-04:00,185.39596442298915,186.01564465338072,185.32710960486634,185.58531188964844,72816000,0.0,0.0,0.0
2016-10-06 00:00:00-04:00,185.36158615610836,185.93823065688858,184.81937564109518,185.71446228027344,62927400,0.0,0.0,0.0
2016-10-07 00:00:00-04:00,185.98984649965766,186.16197699782222,184.34597200684834,185.07752990722656,89788300,0.0,0.0,0.0
2016-10-10 00:00:00-04:00,186.04150390625,186.50625761345506,185.89519231078327,186.04150390625,51855000,0.0,0.0,0.0
2016-10-11 00:00:00-04:00,185.6111887118312,185.68004355143535,182.9603364843019,183.69189453125,130367400,0.0,0.0,0.0
2016-10-12 00:00:00-04:00,183.82955726994538,184.45785259613004,183.3303696598203,183.93284606933594,73866100,0.0,0.0,0.0
2016-10-13 00:00:00-04:00,182.59885578200377,183.8296015487231,181.7812259142098,183.33041381835938,101357000,0.0,0.0,0.0
2016-10-14 00:00:00-04:00,184.3115333472409,184.7763001264698,183.34759207582513,183.425048828125,93346200,0.0,0.0,0.0
2016-10-17 00:00:00-04:00,183.3992733755066,183.65747574374717,182.6074624102287,182.7882080078125,58275700,0.0,0.0,0.0
2016-10-18 00:00:00-04:00,184.38899777410785,184.4492375354307,183.55415111457106,183.93284606933594,76869700,0.0,0.0,0.0
2016-10-19 00:00:00-04:00,184.19963257839444,184.7332409818451,183.83815464708462,184.42340087890625,66519200,0.0,0.0,0.0
2016-10-20 00:00:00-04:00,184.0705170205751,184.63855937384386,183.4164160012646,184.07913208007812,73639800,0.0,0.0,0.0
2016-10-21 00:00:00-04:00,184.0791939905614,184.25132451324941,183.11523942461778,184.16525268554688,89089100,0.0,0.0,0.0
2016-10-24 00:00:00-04:00,185.04309903173544,185.31851832004375,184.59554925459165,184.94842529296875,60146600,0.0,0.0,0.0
2016-10-25 00:00:00-04:00,184.76771593033303,185.0259182805126,184.16525253505873,184.3287811279297,66542300,0.0,0.0,0.0
2016-10-26 00:00:00-04:00,183.5025579011086,184.54395614722046,183.26155939907323,183.95870971679688,75705500,0.0,0.0,0.0
2016-10-27 00:00:00-04:00,184.68163558273272,184.71605643011975,183.39063711591282,183.4680938720703,77220200,0.0,0.0,0.0
2016-10-28 00:00:00-04:00,183.44229275144065,184.1222128982054,182.21154706403203,182.92588806152344,140623200,0.0,0.0,0.0
2016-10-31 00:00:00-04:00,183.26156862082505,183.4853501412505,182.77099592742755,182.9345245361328,61272500,0.0,0.0,0.0
2016-11-01 00:00:00-04:00,183.26153104193241,183.31318201255195,180.39552597654134,181.6090545654297,122781800,0.0,0.0,0.0
2016-11-02 00:00:00-04:00,181.299202179648,181.6865122032408,180.077058611712,180.51600646972656,103330800,0.0,0.0,0.0
2016-11-03 00:00:00-04:00,180.73121547008878,180.94638191937483,179.4143978510756,179.68980407714844,88939300,0.0,0.0,0.0
2016-11-04 00:00:00-04:00,179.80163087354754,180.64507937755323,179.3454792139425,179.49179077148438,109122100,0.0,0.0,0.0
2016-11-07 00:00:00-05:00,179.4918277631779,183.48531593906313,179.4918277631779,183.4508819580078,109794900,0.0,0.0,0.0
2016-11-08 00:00:00-05:00,183.0550015891877,184.84518793607123,182.78819730628936,184.2771453857422,106772100,0.0,0.0,0.0
2016-11-09 00:00:00-05:00,182.77960227549866,186.8505611996288,182.75378335062837,186.2308807373047,258429000,0.0,0.0,0.0
2016-11-10 00:00:00-05:00,187.02264430055297,187.89191186035367,185.23245821159472,186.69558715820312,172113300,0.0,0.0,0.0
2016-11-11 00:00:00-05:00,185.97262038448096,186.5062288424219,185.3185192704658,186.26524353027344,100552700,0.0,0.0,0.0
2016-11-14 00:00:00-05:00,186.79030089503144,186.99686541853845,185.66283077791493,186.41160583496094,94580000,0.0,0.0,0.0
2016-11-15 00:00:00-05:00,186.79887395189596,187.86610412597656,186.59232259303374,187.86610412597656,91652600,0.0,0.0,0.0
2016-11-16 00:00:00-05:00,187.24642510788962,187.74561278319638,187.125932436796,187.5132293701172,65617700,0.0,0.0,0.0
2016-11-17 00:00:00-05:00,187.66811466377524,188.53738208989714,187.55622394644874,188.47714233398438,69797200,0.0,0.0,0.0
2016-11-18 00:00:00-05:00,188.54603617908583,188.7181666879563,187.8747048688737,188.05545043945312,86265800,0.0,0.0,0.0
2016-11-21 00:00:00-05:00,188.63210668073216,189.50137434123363,188.4857950823933,189.47555541992188,72402600,0.0,0.0,0.0
2016-11-22 00:00:00-05:00,189.78538918701042,190.02637453291092,189.1140709901853,189.84564208984375,67429000,0.0,0.0,0.0
2016-11-23 00:00:00-05:00,189.32920281394425,190.00052088807968,189.13125341585663,189.94888305664062,56620200,0.0,0.0,0.0
2016-11-25 00:00:00-05:00,190.2931698502438,190.689068672833,190.21569996520256,190.65464782714844,37872300,0.0,0.0,0.0
2016-11-28 00:00:00-05:00,190.34484206359207,190.62024827695456,189.65630683110996,189.75958251953125,76572500,0.0,0.0,0.0
2016-11-29 00:00:00-05:00,189.79399484887597,190.58580567943466,189.49275661506186,190.12965393066406,69886700,0.0,0.0,0.0
2016-11-30 00:00:00-05:00,190.74937048637665,190.9128990939236,189.6132852967144,189.6735382080078,113291800,0.0,0.0,0.0
2016-12-01 00:00:00-05:00,189.97472631448642,189.97472631448642,188.61487300392184,188.9763641357422,79040500,0.0,0.0,0.0
2016-12-02 00:00:00-05:00,189.0624429921866,189.5616307011736,188.70956688420517,189.071044921875,74840300,0.0,0.0,0.0
2016-12-05 00:00:00-05:00,189.90585408048764,190.55135326245085,189.70790467517898,190.20709228515625,67837800,0.0,0.0,0.0
2016-12-06 00:00:00-05:00,190.39646970702,190.84401955406278,189.91449900992004,190.80958557128906,59877400,0.0,0.0,0.0
2016-12-07 00:00:00-05:00,190.65468977887744,193.36578176856935,190.53419709339596,193.3055419921875,110738100,0.0,0.0,0.0
2016-12-08 00:00:00-05:00,193.27972553791193,194.2522689643216,193.01290810769973,193.77890014648438,99714400,0.0,0.0,0.0
2016-12-09 00:00:00-05:00,194.00264700405376,194.9665883280231,193.9682130237888,194.94937133789062,88005800,0.0,0.0,0.0
2016-12-12 00:00:00-05:00,194.85471105820483,195.33669488621638,194.30388553033671,194.72561645507812,102016100,0.0,0.0,0.0
2016-12-13 00:00:00-05:00,195.38832333111233,196.52439518214243,195.3711063406179,196.02520751953125,110477500,0.0,0.0,0.0
2016-12-14 00:00:00-05:00,195.72399831251653,196.42973738751738,193.96823285552694,194.4071807861328,142501800,0.0,0.0,0.0
2016-12-15 00:00:00-05:00,194.64818355822416,196.06827689759587,194.415800111388,195.20761108398438,124972600,0.0,0.0,0.0
2016-12-16 00:00:00-05:00,195.66551185141122,195.72611987432853,194.5054256795386,194.82574462890625,156420200,1.329,0.0,0.0
2016-12-19 00:00:00-05:00,195.00759428034576,195.6742166144554,194.8604203227072,195.25,90341100,0.0,0.0,0.0
2016-12-20 00:00:00-05:00,195.7867697060943,196.15039152554453,195.55302980660466,196.00320434570312,89838800,0.0,0.0,0.0
2016-12-21 00:00:00-05:00,195.8733296992585,196.04647475199613,195.45777893066406,195.45777893066406,67909000,0.0,0.0,0.0
