Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-02-19 00:00:00-05:00,87.7770019790699,88.2286510596294,87.15943295445868,87.57421875,6838200,0.0,0.0
2016-02-22 00:00:00-05:00,87.57421149230278,89.40846567473193,87.57421149230278,88.82777404785156,6980400,0.0,0.0
2016-02-23 00:00:00-05:00,88.947615862134,89.24257140546275,87.70327238347504,87.91526794433594,6253800,0.0,0.0
2016-02-24 00:00:00-05:00,87.24238828927264,88.25629734843564,85.93352373958417,87.96134185791016,6945600,0.0,0.0
2016-02-25 00:00:00-05:00,88.41298936906786,88.44064034702542,86.96586292017606,88.16412353515625,4562300,0.0,0.0
2016-02-26 00:00:00-05:00,88.21943467857373,88.68952244968955,87.82308754455337,87.85073852539062,5277000,0.0,0.0
2016-02-29 00:00:00-05:00,87.85073999265518,88.75404523142589,87.77700638662243,88.04430389404297,7794400,0.0,0.0
2016-03-01 00:00:00-05:00,88.39456698842851,90.01682584406386,88.05352181587111,90.00760650634766,7139900,0.0,0.0
2016-03-02 00:00:00-05:00,90.02603212588336,90.17351339029786,88.86464881394106,89.4084701538086,6498600,0.0,0.0
2016-03-03 00:00:00-05:00,90.13663373697293,91.10445306333546,89.30706929131003,91.08602142333984,8581300,0.0,0.0
2016-03-04 00:00:00-05:00,91.25193641975179,91.44550028949426,90.23802742154652,90.77263641357422,6739800,0.0,0.0
2016-03-07 00:00:00-05:00,90.85558821914805,91.90636751748072,90.77263528983957,91.61141204833984,7218700,0.0,0.0
2016-03-08 00:00:00-05:00,91.18742748441204,91.23351714014942,89.9615157776566,90.16429901123047,6229300,0.0,0.0
2016-03-09 00:00:00-05:00,90.33021761976025,90.55143251019473,89.23334844118604,90.01683044433594,7010700,0.0,0.0
2016-03-10 00:00:00-05:00,90.27489987265007,90.71732957616996,88.36690507452384,89.4453353881836,5453500,0.0,0.0
2016-03-11 00:00:00-05:00,89.9338572040524,90.6528107661722,89.90620622586218,90.27490234375,5605800,0.0,0.0
2016-03-14 00:00:00-04:00,90.27491377529896,91.45473587610648,90.18273445993415,91.07682037353516,6175000,0.0,0.0
2016-03-15 00:00:00-04:00,90.34863889605627,90.63438208871774,89.76794723819144,90.55142211914062,5942400,0.0,0.0
2016-03-16 00:00:00-04:00,90.47769361279055,91.32568983679938,89.84169292863685,90.73577880859375,6079400,0.0,0.0
2016-03-17 00:00:00-04:00,90.58830026441683,92.09073589313795,90.58830026441683,91.80499267578125,6385600,0.0,0.0
2016-03-18 00:00:00-04:00,92.1552475309422,92.31194109778511,91.21507206529759,91.43628692626953,10205100,0.0,0.0
2016-03-21 00:00:00-04:00,91.178209542337,91.362561135814,90.05368943515711,90.75421142578125,7070300,0.0,0.0
2016-03-22 00:00:00-04:00,89.95230465234462,90.62517571315263,89.8140497370986,89.9430923461914,6475700,0.0,0.0
2016-03-23 00:00:00-04:00,90.07211515368729,90.19193839798997,89.17802939274812,89.25177001953125,5517700,0.0,0.0
2016-03-24 00:00:00-04:00,88.9936898696286,89.86011767009575,88.76325567217465,89.61125183105469,5577700,0.0,0.0
2016-03-28 00:00:00-04:00,89.86934087753363,90.754207389991,89.82325122314039,90.41316223144531,5317100,0.0,0.0
2016-03-29 00:00:00-04:00,90.33021038039091,90.67125554304475,89.74029936498003,90.47769165039062,5170800,0.0,0.0
2016-03-30 00:00:00-04:00,91.15977175174149,91.3348969633672,90.65281369423444,91.16899108886719,5677500,0.0,0.0
2016-03-31 00:00:00-04:00,91.26115714590641,92.5147196824373,91.26115714590641,91.53767395019531,7038800,0.0,0.0
2016-04-01 00:00:00-04:00,91.06760143576064,91.56533313455186,90.864818208397,91.31646728515625,5895500,0.0,0.0
2016-04-04 00:00:00-04:00,91.52846480723711,91.65750739348752,90.86481320235302,90.95698547363281,5334700,0.0,0.0
2016-04-05 00:00:00-04:00,89.27020822649344,89.9707301678748,88.62499527541438,89.4084701538086,10818800,0.0,0.0
2016-04-06 00:00:00-04:00,89.3715992979119,89.98916126625669,89.25177604551915,89.85090637207031,6952400,0.0,0.0
2016-04-07 00:00:00-04:00,89.50985577308842,89.79559191339669,88.41298679738642,88.63420867919922,7525400,0.0,0.0
2016-04-08 00:00:00-04:00,89.06742711011547,89.26099100001612,88.30239088783028,88.87386322021484,6982700,0.0,0.0
2016-04-11 00:00:00-04:00,89.343953028179,89.99838534689827,88.67108203440057,88.73560333251953,5916600,0.0,0.0
2016-04-12 00:00:00-04:00,88.74481342803463,89.89698436895178,88.55124955383576,89.73107147216797,6277200,0.0,0.0
2016-04-13 00:00:00-04:00,90.35786662709047,91.99855717385051,90.29334532577838,91.69438934326172,7967400,0.0,0.0
2016-04-14 00:00:00-04:00,91.98013750155077,92.0538781504462,90.56988099482862,90.91091918945312,6676200,0.0,0.0
2016-04-15 00:00:00-04:00,90.79109337221573,91.15057023516677,90.4961378171714,90.8740463256836,6146800,0.0,0.0
2016-04-18 00:00:00-04:00,91.80498730620272,93.97106746073543,91.71281502921507,93.53785705566406,10665200,0.0,0.0
2016-04-19 00:00:00-04:00,94.01715231212133,95.52880008083078,93.95263101829691,94.60706329345703,10639800,0.0,0.0
2016-04-20 00:00:00-04:00,94.95731758084497,95.38132267734433,93.9802788690787,95.18775177001953,7712000,0.0,0.0
2016-04-21 00:00:00-04:00,95.27072053838535,95.97124250724974,94.61628822453211,94.85594177246094,6824800,0.0,0.0
2016-04-22 00:00:00-04:00,94.99418834896069,95.8514038180784,94.87436510164291,95.64862060546875,5731300,0.0,0.0
2016-04-25 00:00:00-04:00,95.399766302824,96.43211413163992,95.26150436549149,96.38602447509766,6117100,0.0,0.0
2016-04-26 00:00:00-04:00,96.39523308992827,97.30775052314424,96.0265369754865,96.68096923828125,6452900,0.0,0.0
2016-04-27 00:00:00-04:00,96.95750573457902,97.33541420278394,96.56115859048445,97.04045867919922,5996100,0.0,0.0
2016-04-28 00:00:00-04:00,96.35836286866066,97.23400998805192,95.67627962727295,95.88827514648438,5658300,0.0,0.0
2016-04-29 00:00:00-04:00,95.81454437558104,96.05419792970288,94.38585645313772,95.17855072021484,7006900,0.0,0.0
2016-05-02 00:00:00-04:00,95.21541273496105,96.38601535808968,94.75454434230838,96.19245147705078,5285700,0.0,0.0
2016-05-03 00:00:00-04:00,95.75001681754235,95.8514084287243,95.11402320374808,95.65784454345703,6243300,0.0,0.0
2016-05-04 00:00:00-04:00,95.22462408815862,96.30306146073418,95.12323248020456,95.55644989013672,6445100,0.0,0.0
2016-05-05 00:00:00-04:00,95.84219496042978,96.90218664798353,95.35366855235007,96.71784210205078,6466000,0.0,0.0
2016-05-06 00:00:00-04:00,96.33071022899297,97.46444249949867,96.22009928677322,97.28009796142578,7407500,0.0,0.0
2016-05-09 00:00:00-04:00,97.71331788769403,98.33087984172735,96.7547107938858,97.09574890136719,8130300,0.0,0.0
2016-05-10 00:00:00-04:00,97.27088302218911,98.39540303923306,97.197142390709,98.25714111328125,15177200,0.0,0.0
2016-05-11 00:00:00-04:00,93.51941114454458,94.4780182220878,92.74515563900587,94.28445434570312,27068100,0.0,0.0
2016-05-12 00:00:00-04:00,94.47802800365125,94.8006344976927,93.21524597578143,93.7498550415039,11251700,0.0,0.0
2016-05-13 00:00:00-04:00,93.7498537156634,94.05402856244109,92.50551038064766,92.65298461914062,9570200,0.0,0.0
2016-05-16 00:00:00-04:00,92.55161334346212,92.79125989450776,91.59300604239442,92.50552368164062,9113000,0.0,0.0
2016-05-17 00:00:00-04:00,92.90186025033682,93.3627286867217,91.75890849714474,92.1183853149414,8694400,0.0,0.0
2016-05-18 00:00:00-04:00,91.7957668457853,91.96167975525087,90.6620344913487,91.25194549560547,9323100,0.0,0.0
2016-05-19 00:00:00-04:00,90.86482346491496,90.89247444619254,89.87856528301373,90.7081298828125,7063500,0.0,0.0
2016-05-20 00:00:00-04:00,91.25194787360253,92.10916342279783,91.03994530453528,91.97090148925781,7297000,0.0,0.0
2016-05-23 00:00:00-04:00,91.8049897314279,92.47786073257164,91.36255997728185,91.41786193847656,5588600,0.0,0.0
2016-05-24 00:00:00-04:00,91.666729274662,92.21055768692683,91.6022079747961,91.72203826904297,5250800,0.0,0.0
2016-05-25 00:00:00-04:00,92.09994154637623,92.91107445022716,91.99854993339486,92.04463958740234,5667300,0.0,0.0
2016-05-26 00:00:00-04:00,92.07228341340974,92.62532405706216,91.77732793464223,91.99854278564453,3852600,0.0,0.0
