Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2016-02-19 00:00:00-05:00,93.79090364356512,94.81401520850872,93.58628842664773,94.52568054199219,28257900,0.0,0.0,0.0
2016-02-22 00:00:00-05:00,95.40927633585189,96.15334908840829,95.31626812879125,96.06034088134766,23979100,0.0,0.0,0.0
2016-02-23 00:00:00-05:00,95.50230698069068,95.76273286007472,94.4140958006618,94.47920227050781,29869700,0.0,0.0,0.0
2016-02-24 00:00:00-05:00,93.3723667645498,95.50228813795128,92.79570450535215,95.38137817382812,40739100,0.0,0.0,0.0
2016-02-25 00:00:00-05:00,95.57668991312491,96.32076263427734,94.7209959944966,96.32076263427734,29389300,0.0,0.0,0.0
2016-02-26 00:00:00-05:00,97.05553880616533,97.07414470430153,95.96732793554058,96.1998519897461,30925000,0.0,0.0,0.0
2016-02-29 00:00:00-05:00,96.10685869694187,96.82302977272775,95.33487701416016,95.33487701416016,27553900,0.0,0.0,0.0
2016-03-01 00:00:00-05:00,96.24639200705444,98.39491271972656,95.94876140141989,98.39491271972656,37699800,0.0,0.0,0.0
2016-03-02 00:00:00-05:00,98.27397609514601,98.4506895625575,97.66941209550517,98.43209075927734,29209800,0.0,0.0,0.0
2016-03-03 00:00:00-05:00,98.32978321983653,98.35768497381932,97.53920277401308,98.2460708618164,25474600,0.0,0.0,0.0
2016-03-04 00:00:00-05:00,98.35765828918171,98.91571450565105,97.63218449816458,98.28324890136719,31655400,0.0,0.0,0.0
2016-03-07 00:00:00-05:00,97.78101446146381,98.348373731516,96.9811311330647,97.67870330810547,25861200,0.0,0.0,0.0
2016-03-08 00:00:00-05:00,97.00905322678808,97.85543722478273,96.7021197248031,96.86953735351562,28898500,0.0,0.0,0.0
2016-03-09 00:00:00-05:00,97.23228043703175,97.51130510492536,96.69282281126924,97.49270629882812,31047400,0.0,0.0,0.0
2016-03-10 00:00:00-05:00,97.90192837323208,98.45998467615166,96.08823651865484,97.3438720703125,44236100,0.0,0.0,0.0
2016-03-11 00:00:00-05:00,98.39486454156334,99.04592895507812,98.08793113401926,99.04592895507812,31454000,0.0,0.0,0.0
2016-03-14 00:00:00-04:00,98.6739213041264,99.4459030006751,98.64601954816695,99.21337890625,25374900,0.0,0.0,0.0
2016-03-15 00:00:00-04:00,98.85994099909513,99.28778446469775,98.54370455299723,99.1761703491211,26524600,0.0,0.0,0.0
2016-03-16 00:00:00-04:00,98.93439064424985,100.32023276991444,98.9064817819517,100.05980682373047,31693100,0.0,0.0,0.0
2016-03-17 00:00:00-04:00,99.77143556076071,100.23648375076273,99.39940268561689,100.00395965576172,29623700,0.0,0.0,0.0
2016-03-18 00:00:00-04:00,100.24464388028831,100.41255814275266,99.62896299600042,100.16069030761719,37682300,0.318,0.0,0.0
2016-03-21 00:00:00-04:00,99.98342507944534,100.64575144692733,99.92745604242792,100.5524673461914,17288600,0.0,0.0,0.0
2016-03-22 00:00:00-04:00,99.98344988160491,101.09355017196276,99.96479590367865,100.86033630371094,18840300,0.0,0.0,0.0
2016-03-23 00:00:00-04:00,100.6644246277986,100.73904764707764,99.80619229343498,100.03008270263672,20912900,0.0,0.0,0.0
2016-03-24 00:00:00-04:00,99.54497884938077,100.0860365806177,99.3770646264838,100.05805206298828,19017300,0.0,0.0,0.0
2016-03-28 00:00:00-04:00,100.33789567084065,100.35655675905853,99.74086895602537,99.9181137084961,13892300,0.0,0.0,0.0
